,region_name,state_name,count_qualified_17,percent_covered_17,percent_qualified_17,existing_installs_count_17,count_qualified_21,percent_covered_21,percent_qualified_21,existing_installs_count_21,CtySt,TotalPop,IncomePerCap,StCtyID,land_area_sqmi,Pct_hmowner,Pct_hmowner_imp,PopDens,pct_install_17,pct_install_21,chg_pct_install,chg_pct_covered,chg_qualified,chg_qualified_pct
272,Marin County,California,62120,92.91864643882201,80.6229720960415,6130,67983.0,87.04404452853434,85.91305446733223,6120.0,"Marin, California",260814,66748,06041,520.31,62.0,62.0,501.26655263208477,9.867997424339988,9.00225056264066,-0.8657468616993285,-5.874601910287666,5863.0,9.438184159690922
273,Marion County,Indiana,252086,99.3463953901457,76.3927063793422,282,277006.0,98.29652830476142,82.5678338186945,280.0,"Marion, Indiana",939964,26284,18097,396.3,53.4,53.4,2371.84960888216,0.11186658521298287,0.10108084301423075,-0.010785742198752127,-1.0498670853842782,24920.0,9.885515260665011
274,Marion County,Oregon,61015,68.8701051930498,86.77380359809429,379,65726.0,56.87354241901895,90.1381022258184,378.0,"Marion, Oregon",330453,24791,41047,1182.33,62.7,62.7,279.4930349394839,0.6211587314594772,0.5751148708273742,-0.04604386063210297,-11.996562774030842,4711.0,7.72105220027862
275,Marion County,Florida,65410,69.0532698137722,82.04761546373649,1143,87703.0,61.18251928020565,86.09813084112149,1185.0,"Marion, Florida",343778,23598,12083,1584.55,71.5,71.5,216.95623363099935,1.7474392294756154,1.35115104386395,-0.39628818561166534,-7.87075053356655,22293.0,34.08194465678031
276,Maui County,Hawaii,25736,66.0258658995767,91.15896854633041,2636,28060.0,63.650899976231116,95.25749397426758,2629.0,"Maui, Hawaii",164094,32379,15009,1161.52,60.8,60.8,141.27522556649907,10.242461921044452,9.369208838203848,-0.8732530828406038,-2.3749659233455844,2324.0,9.030152315822194
277,McCracken County,Kentucky,8798,60.2800072415666,88.0768845730303,3,14229.0,65.55017936097438,90.54406617881006,3.0,"McCracken, Kentucky",65285,29881,21145,248.74,59.8,59.8,262.4628125753799,0.03409865878608775,0.02108370229812355,-0.013014956487964198,5.270172119407782,5431.0,61.72993862241419
278,McLean County,Illinois,31409,83.83424964365709,76.2891355565811,46,34045.0,78.47248151743709,80.99588418623463,46.0,"McLean, Illinois",173231,32943,17113,1183.38,63.8,63.8,146.38662137267823,0.14645483778534815,0.1351152885886327,-0.011339549196715454,-5.361768126219999,2636.0,8.392498965264734
279,McLennan County,Texas,67144,92.8272660700766,89.77670811605829,98,72253.0,70.68206068233427,93.22366298948455,100.0,"McLennan, Texas",245720,24273,48309,1037.1,61.3,61.3,236.9299006846013,0.14595496246872394,0.1384025576792659,-0.007552404789458039,-22.145205387742337,5109.0,7.6090194209460265
280,Mecklenburg County,North Carolina,213241,92.7263819969026,72.6849753048126,484,242696.0,94.37789346639526,77.20517127296789,481.0,"Mecklenburg, North Carolina",1034290,35669,37119,523.84,56.0,56.0,1974.438759926695,0.22697323685407592,0.19819032864159278,-0.028782908212483138,1.651511469492661,29455.0,13.813009693257863
281,Merced County,California,50962,69.0478812574184,90.3133196285532,742,54593.0,59.22598904817572,94.52351270863632,740.0,"Merced, California",267390,20120,06047,1934.97,52.2,52.2,138.18818896417,1.4559868137043288,1.3554851354569266,-0.10050167824740219,-9.821892209242677,3631.0,7.124916604528865
282,Mercer County,New Jersey,55590,72.8248962953652,68.5382453025595,978,84549.0,94.62017021127869,78.07718235462512,978.0,"Mercer, New Jersey",373362,40064,34021,224.56,62.6,62.6,1662.6380477377984,1.7593092282784673,1.1567256856970514,-0.6025835425814159,21.795273915913484,28959.0,52.09390178089584
283,Mercer County,West Virginia,5937,61.461794019933606,69.764982373678,4,8540.0,68.6309018084719,75.51507648775312,4.0,"Mercer, West Virginia",60963,21698,54055,418.99,,65.1,145.4998925988687,0.067374094660603,0.0468384074941452,-0.020535687166457796,7.169107788538298,2603.0,43.8436921003874
284,Mesa County,Colorado,42311,91.5197251813547,84.4767000758695,1453,45279.0,88.45623823608497,86.02450840695354,1464.0,"Mesa, Colorado",148798,27612,08077,3328.97,71.2,71.2,44.69790956361878,3.4340951525607997,3.2332869542171867,-0.20080819834361296,-3.06348694526973,2968.0,7.014724303372645
285,Middlesex County,New Jersey,89845,56.4485999637182,78.036514609318,2659,178638.0,96.8643331831755,85.64606835844795,2658.0,"Middlesex, New Jersey",837288,36558,34023,308.91,63.5,63.5,2710.459357094299,2.9595414324670264,1.4879253014476204,-1.471616131019406,40.4157332194573,88793.0,98.82909455172798
286,Middlesex County,Massachusetts,207035,77.5378465248068,65.1649780144724,5337,232065.0,74.598692345993,72.71915393654524,5330.0,"Middlesex, Massachusetts",1582857,47616,25017,817.82,61.9,61.9,1935.4589029370766,2.577825005433864,2.29677030142417,-0.2810547040096938,-2.9391541788137943,25030.0,12.089743280121718
287,Midland County,Texas,52858,97.4892114554728,92.4818476073834,70,55922.0,85.15783356248848,93.08232630913145,69.0,"Midland, Texas",159883,38545,48329,900.3,69.9,69.9,177.5885815839165,0.13243028491429867,0.12338614498766139,-0.009044139926637287,-12.331377892984321,3064.0,5.79666275682016
288,Midland County,Michigan,4223,57.2412117284951,59.756615253997495,1,6985.0,52.94537835135007,62.826047850332785,1.0,"Midland, Michigan",83489,33013,26111,516.25,81.2,81.2,161.72203389830509,0.023679848448969927,0.014316392269148175,-0.009363456179821752,-4.29583337714503,2762.0,65.40374141605494
289,Miller County,Arkansas,11156,96.45619834710742,76.4685722119405,9,11943.0,92.34986294542736,80.56529951430113,9.0,"Miller, Arkansas",43760,22227,05091,625.58,,65.1,69.95108539275552,0.08067407673001076,0.07535795026375283,-0.0053161264662579255,-4.106335401680056,787.0,7.054499820724274
290,Milwaukee County,Wisconsin,194479,99.1798186102978,70.0161648599705,616,225081.0,98.62191362389343,80.68633987912159,616.0,"Milwaukee, Wisconsin",956586,26933,55079,241.4,49.4,49.4,3962.6594863297432,0.31674371011780195,0.273679253246609,-0.043064456871192924,-0.5579049864043668,30602.0,15.735375027637945
291,Minnehaha County,South Dakota,33398,81.4902624894158,69.40565253532829,15,38400.0,64.79712813447959,78.50192166162401,15.0,"Minnehaha, South Dakota",183660,29551,46099,807.15,61.1,61.1,227.5413491916001,0.0449128690340739,0.0390625,-0.005850369034073898,-16.693134354936205,5002.0,14.976944727229176
292,Missoula County,Montana,22364,85.4274172146375,77.1944358151255,86,24760.0,77.22357956022249,83.33613813065868,84.0,"Missoula, Montana",114231,29681,30063,2593.42,62.3,62.3,44.04647145468146,0.3845465927383295,0.3392568659127625,-0.04528972682556698,-8.203837654415011,2396.0,10.713646932570201
293,Mobile County,Alabama,105000,91.4459440784928,75.559137618376,93,114299.0,78.77382423012443,80.01946247173392,93.0,"Mobile, Alabama",414328,24347,01097,1229.44,63.4,63.4,337.00546590317543,0.08857142857142856,0.08136554125582901,-0.0072058873155995545,-12.672119848368368,9299.0,8.856190476190477
294,Monongalia County,West Virginia,10739,72.3735215187357,73.74167410561009,7,19564.0,66.18641737695903,81.27284812229976,7.0,"Monongalia, West Virginia",103715,29285,54061,360.06,60.1,60.1,288.0492140198856,0.06518297793090605,0.03578000408914332,-0.029402973841762728,-6.187104141776672,8825.0,82.17711146289226
295,Monroe County,Indiana,24485,85.2344513576009,68.47993287652079,43,28900.0,82.25358989724127,77.97954723294029,42.0,"Monroe, Indiana",144436,26738,18105,394.51,58.8,58.8,366.1149273782667,0.1756177251378395,0.1453287197231834,-0.030289005414656095,-2.980861460359634,4415.0,18.031447825199102
296,Monroe County,New York,156287,86.77756377921459,68.8237340531876,361,178743.0,86.0070791128516,78.25567293758127,360.0,"Monroe, New York",748680,31291,36055,657.21,62.7,62.7,1139.1792577714884,0.2309853026803253,0.2014064886457092,-0.029578814034616097,-0.7704846663629894,22456.0,14.368437553987215
297,Monterey County,California,68228,79.3159388941463,83.0650855876695,659,76064.0,66.13743240966254,88.08495362060378,658.0,"Monterey, California",433168,27168,06053,3280.6,52.8,52.8,132.03926111077243,0.9658791112153368,0.8650610012620951,-0.1008181099532417,-13.178506484483762,7836.0,11.48502081256962
298,Montgomery County,Alabama,60841,93.1635185681492,76.09690814488691,33,63301.0,89.641562715407,78.50897319822894,33.0,"Montgomery, Alabama",227120,26712,01101,784.25,58.6,58.6,289.6015301243226,0.054239739649249684,0.05213187785343044,-0.0021078617958192464,-3.5219558527421952,2460.0,4.043326046580431
299,Montgomery County,Pennsylvania,110964,56.9505515405097,74.1128617513675,809,183991.0,82.9736175452782,82.24678819522052,809.0,"Montgomery, Pennsylvania",818677,45048,42091,483.04,71.6,71.6,1694.8430771778733,0.7290652824339425,0.43969541988466826,-0.28936986254927427,26.023066004768502,73027.0,65.81143433906492
300,Montgomery County,Ohio,149335,87.38191237752,76.99029726859351,311,171623.0,90.50412873645084,84.41319541790244,311.0,"Montgomery, Ohio",531987,27602,39113,461.55,61.8,61.8,1152.609684757881,0.2082566042789701,0.18121114302861505,-0.027045461250355063,3.1222163589308423,22288.0,14.924833428198346
301,Montgomery County,Texas,96137,82.8190531638473,62.5765633238084,151,144204.0,78.5877899764166,77.6915161278157,151.0,"Montgomery, Texas",535187,38012,48339,1041.74,71.5,71.5,513.7433524679863,0.15706751822919376,0.10471276802307841,-0.05235475020611535,-4.231263187430699,48067.0,49.99843972664011
302,Montgomery County,Tennessee,49481,94.87357734092079,84.3162648036125,39,52192.0,92.00919937641814,87.55577923167253,39.0,"Montgomery, Tennessee",192120,24827,47125,539.18,58.7,58.7,356.3188545569198,0.07881813221236435,0.07472409564684243,-0.004094036565521916,-2.8643779645026513,2711.0,5.478870677633839
303,Multnomah County,Oregon,182182,96.7715800060665,75.1368227428887,2874,206176.0,95.35663368567444,83.99302556748741,2874.0,"Multnomah, Oregon",788459,34848,41051,431.3,54.5,54.5,1828.0987711569674,1.577543335785094,1.3939546794971287,-0.1835886562879654,-1.4149463203920618,23994.0,13.170346137379104
304,Muscogee County,Georgia,54559,95.5237916118112,82.631347781968,48,57359.0,90.1088313521142,86.38013342770658,48.0,"Muscogee, Georgia",198647,24604,13215,216.39,49.1,49.1,918.0045288599289,0.08797815209223044,0.08368346728499451,-0.004294684807235924,-5.414960259697011,2800.0,5.132058872046775
305,Muskegon County,Michigan,25792,80.6569101384014,52.939244663382595,44,29510.0,73.02359452374017,58.8575531532969,44.0,"Muskegon, Michigan",172707,22829,26121,499.25,74.2,74.2,345.93289934902356,0.1705955334987593,0.14910199932226365,-0.02149353417649566,-7.633315614661228,3718.0,14.415322580645162
306,Nacogdoches County,Texas,5788,84.3882271877153,67.5142890470081,15,7361.0,67.26201907688369,70.05805653373942,15.0,"Nacogdoches, Texas",65411,22589,48347,946.54,56.5,56.5,69.10537325416782,0.2591568762957844,0.20377666077978535,-0.05538021551599903,-17.126208110831612,1573.0,27.17691776088459
307,Napa County,California,38252,97.40782413017142,84.9704562619397,2015,42735.0,83.66024367061262,88.27721545135303,2011.0,"Napa, California",141005,40632,06055,748.36,66.1,66.1,188.41867550376824,5.267698420997595,4.7057447057447055,-0.5619537152528897,-13.747580459558804,4483.0,11.71964864582244
308,Nash County,North Carolina,14262,66.28627213357571,72.42902849017321,26,16099.0,61.75824175824176,77.42137154948543,26.0,"Nash, North Carolina",94125,25232,37127,540.41,64.0,64.0,174.17331285505452,0.18230262235310615,0.16150071433008262,-0.020801908023023535,-4.528030375333948,1837.0,12.880381433179076
309,Nassau County,New York,298811,97.0815220893288,76.2813934371825,3560,323446.0,96.26594652720074,82.11352598749431,3421.0,"Nassau, New York",1363069,46839,36059,284.72,80.6,80.6,4787.401657769035,1.1913885365665922,1.0576726872491853,-0.13371584931740688,-0.8155755621280605,24635.0,8.244341741100563
310,Natrona County,Wyoming,22841,84.1340921105825,84.42432082794309,9,24638.0,79.25942883305672,88.95227092208825,9.0,"Natrona, Wyoming",81023,31900,56025,5340.35,72.4,72.4,15.171852032170175,0.03940282824744976,0.03652893903725952,-0.0028738892101902447,-4.874663277525784,1797.0,7.867431373407469
311,New Hanover County,North Carolina,63987,96.21745122216579,80.3927481059892,161,68103.0,95.34815372135948,83.9678938672848,161.0,"New Hanover, North Carolina",219866,31708,37129,191.53,57.7,57.7,1147.9454915679005,0.25161360901433105,0.2364066193853428,-0.015206989628988254,-0.8692975008063115,4116.0,6.432556613062029
312,New Haven County,Connecticut,147761,88.5595314253755,63.91544324385121,1137,183399.0,87.27229958264576,74.89769914973904,1135.0,"New Haven, Connecticut",862127,35085,09009,604.51,60.5,60.5,1426.1583762055218,0.7694858589208249,0.6188692413808146,-0.15061661754001032,-1.2872318427297387,35638.0,24.118678135637957
313,New York County,New York,25363,95.8809436048655,60.93945218644879,60,26539.0,96.84335641957529,62.639256042296076,62.0,"New York, New York",1653877,69529,36061,22.83,23.3,23.3,72443.1449846693,0.23656507510941135,0.2336184483213384,-0.002946626788072948,0.9624128147097935,1176.0,4.6366754721444625
314,Niagara County,New York,50813,82.3514692214199,73.52375164590299,148,57947.0,78.81913153766563,81.79405744936128,148.0,"Niagara, New York",212675,28395,36063,522.36,70.5,70.5,407.14258365877936,0.2912640466022475,0.25540580185341777,-0.035858244748829704,-3.532337683754278,7134.0,14.03971424635428
315,Norfolk County,Massachusetts,121644,96.67341843232019,63.0871439017939,2629,134367.0,92.866345073424,70.07661296631429,2620.0,"Norfolk, Massachusetts",694389,49816,25021,396.11,68.4,68.4,1753.0206255838025,2.161224556903752,1.949883527949571,-0.21134102895418083,-3.80707335889619,12723.0,10.459208838906974
316,Northampton County,Pennsylvania,73118,88.7392034129454,72.03247066704759,145,90096.0,88.32699051069416,84.75794464618338,145.0,"Northampton, Pennsylvania",300941,32608,42095,369.67,69.7,69.7,814.0801255173533,0.1983095817719303,0.16093944237258037,-0.03737013939934994,-0.4122129022512411,16978.0,23.220000547060916
317,Oklahoma County,Oklahoma,254868,96.48422819852699,92.7781236007819,305,268888.0,88.84149657916582,96.2669387608972,304.0,"Oklahoma, Oklahoma",774203,29127,40109,708.82,58.2,58.2,1092.2420360599306,0.11966978985200181,0.11305822498586772,-0.006611564866134095,-7.642731619361172,14020.0,5.500886733524805
318,Olmsted County,Minnesota,28673,92.5533239272969,64.2791490124868,17,33121.0,83.98559334620526,73.21499624209736,17.0,"Olmsted, Minnesota",151685,37956,27109,653.35,71.3,71.3,232.16499579092368,0.05928922679873051,0.051326952688626554,-0.007962274110103959,-8.567730581091638,4448.0,15.51285181180902
319,Onondaga County,New York,88248,72.2877632653548,72.7746532301958,356,120248.0,81.99791135988154,81.0301956212643,353.0,"Onondaga, New York",467669,31436,36067,778.39,64.7,64.7,600.8157864309665,0.4034085758317469,0.2935599760494977,-0.1098485997822492,9.710148094526744,32000.0,36.26144501858399
320,Orange County,California,706446,99.5001608618042,92.1056851739581,34542,741970.0,99.28404302691628,96.17999608523809,34516.0,"Orange, California",3155816,37603,06059,790.57,57.1,57.1,3991.8236209317324,4.889545697760338,4.651940105395097,-0.2376055923652416,-0.2161178348879247,35524.0,5.028551368399
321,Orange County,Florida,322637,98.066306836128,91.96050655136341,9998,336426.0,97.08561562276732,93.77911206629815,9992.0,"Orange, Florida",1290216,27394,12095,903.43,57.3,57.3,1428.1305690534962,3.098838632890834,2.970043932395237,-0.12879470049559716,-0.9806912133606858,13789.0,4.273843359565084
322,Orleans Parish,Louisiana,120791,97.8436598312812,90.63902270646679,4244,126208.0,96.17527188562474,94.32585949177877,4322.0,"Orleans, Louisiana",388182,29275,22071,169.42,49.6,49.6,2291.2407035769097,3.513506801003386,3.4245055780933065,-0.08900122291007939,-1.6683879456564625,5417.0,4.484605641148761
323,Osceola County,Florida,90625,90.5730164271628,94.4089090757563,2318,93807.0,87.98174943191515,95.76246962984136,2317.0,"Osceola, Florida",325168,20165,12097,1327.45,62.2,62.2,244.9568721985762,2.557793103448276,2.4699649279904485,-0.0878281754578274,-2.5912669952476506,3182.0,3.5111724137931035
324,Ottawa County,Michigan,45195,56.652852983850295,75.65156257846371,75,49831.0,52.52507269598244,80.42836160562972,74.0,"Ottawa, Michigan",280243,29121,26139,563.47,75.7,75.7,497.3521216746233,0.1659475605708596,0.14850193654552388,-0.017445624025335726,-4.127780287867857,4636.0,10.257771877420069
325,Ouachita Parish,Louisiana,30291,88.3102869474862,68.5409784133593,36,35592.0,88.55205707997587,71.33809027499399,36.0,"Ouachita, Louisiana",156433,22538,22073,610.41,57.4,57.4,256.275290378598,0.11884718233138555,0.10114632501685772,-0.017700857314527835,0.24177013248966261,5301.0,17.500247598296525
326,Ozaukee County,Wisconsin,21845,90.97764167407551,79.06547468239891,41,24464.0,89.87923219663556,82.79970215934475,41.0,"Ozaukee, Wisconsin",87817,45820,55089,233.08,74.4,74.4,376.7676334305818,0.187685969329366,0.16759319816873774,-0.020092771160628242,-1.098409477439958,2619.0,11.989013504234379
327,Pasco County,Florida,132587,69.24535239650639,91.43552680578729,3094,143428.0,64.47617733050582,93.04504083711214,3087.0,"Pasco, Florida",498136,26624,12101,746.89,74.9,74.9,666.9469399777745,2.3335621139327385,2.1522994115514402,-0.18126270238129827,-4.769175066000571,10841.0,8.176518059839955
328,Paulding County,Georgia,16568,63.8209779179811,73.11884902246351,24,27327.0,59.757037849322344,78.35474251634362,24.0,"Paulding, Georgia",152399,26636,13223,312.22,77.4,77.4,488.1141502786496,0.14485755673587639,0.0878252277966846,-0.05703232893919179,-4.063940068658752,10759.0,64.93843553838725
329,Payne County,Oklahoma,9971,66.31786771964461,74.2110747246204,5,13661.0,69.5275722932078,82.58372627251843,5.0,"Payne, Oklahoma",80634,22785,40119,684.7,53.1,53.1,117.76544472031546,0.05014542172299669,0.036600541688016984,-0.013544880034979709,3.2097045735631866,3690.0,37.00732123157156
330,Pennington County,South Dakota,21300,75.6711587436333,74.6713409290097,5,23416.0,60.908689527573955,80.82844321712115,5.0,"Pennington, South Dakota",108126,28910,46103,2776.55,67.8,67.8,38.94257261709675,0.023474178403755867,0.02135292107960369,-0.0021212573241521787,-14.762469216059344,2116.0,9.934272300469484
331,Peoria County,Illinois,40198,88.70390715231409,63.82863857219979,37,44852.0,79.64783067719068,70.77685376591816,37.0,"Peoria, Illinois",186145,29683,17143,619.21,67.6,67.6,300.6169151015003,0.09204438031742873,0.0824935342905556,-0.00955084602687313,-9.056076475123405,4654.0,11.57769043235982
332,Philadelphia County,Pennsylvania,128055,88.8887784672505,28.6336224534289,494,219330.0,91.76873205998069,47.44362918995622,492.0,"Philadelphia, Pennsylvania",1569657,24811,42101,134.1,52.3,52.3,11705.123042505593,0.38577173870602477,0.22431951853371632,-0.16145222017230845,2.879953592730189,91275.0,71.27796649877006
333,Pickens County,South Carolina,22104,85.9407881460982,74.14463974238559,18,25415.0,57.131509877054846,76.8149670555522,18.0,"Pickens, South Carolina",121449,23501,45077,496.41,69.0,69.0,244.654620172841,0.08143322475570032,0.07082431634861303,-0.010608908407087295,-28.809278269043354,3311.0,14.979189287006877
334,Pierce County,Washington,171439,72.6906957823706,80.6221637000635,602,234975.0,82.74650467061481,86.68712946532331,600.0,"Pierce, Washington",845193,31157,53053,1669.51,62.8,62.8,506.2521338596355,0.35114530532725924,0.2553463134375997,-0.09579899188965951,10.055808888244215,63536.0,37.06041215826037
335,Pima County,Arizona,249687,78.8643767290875,90.39163299882709,8948,269806.0,74.45324273659557,95.14315234908085,8943.0,"Pima, Arizona",1007257,27323,04019,9187.04,63.0,63.0,109.63890436963374,3.583686775843356,3.314603826453081,-0.2690829493902749,-4.411133992491926,20119.0,8.057688225658524
336,Pinellas County,Florida,267009,92.086646884273,86.03978964463872,7047,311392.0,97.76492486953391,89.55792222583327,7047.0,"Pinellas, Florida",949842,32120,12103,273.8,68.9,68.9,3469.108838568298,2.639236879655742,2.263063919432741,-0.37617296022300106,5.6782779852609195,44383.0,16.62228614016756
337,Pitt County,North Carolina,24112,67.23669865971229,76.65797672792009,48,26228.0,53.6988078016661,81.2138101873355,47.0,"Pitt, North Carolina",176484,25462,37147,651.98,50.3,50.3,270.689284947391,0.19907100199071,0.17919780387372275,-0.019873198116987262,-13.53789085804619,2116.0,8.775713337757134
338,Placer County,California,97204,74.4094111863666,89.1918923134801,8916,111808.0,73.69680188959931,92.12009359654616,9141.0,"Placer, California",374985,39734,06061,1407.01,72.3,72.3,266.51196508908964,9.172462038599235,8.175622495706927,-0.9968395428923085,-0.7126092967672832,14604.0,15.024073083412205
339,Plaquemines Parish,Louisiana,5011,83.5319609967497,92.8478784509913,35,5158.0,55.5521472392638,94.93833977544635,35.0,"Plaquemines, Louisiana",23394,26177,22075,779.91,,65.1,29.995768742547217,0.6984633805627619,0.6785575804575417,-0.01990580010522025,-27.9798137574859,147.0,2.9335461983636
340,Platte County,Missouri,17151,75.3519762335314,73.49903578315829,120,18497.0,62.09850675012599,79.00311792593858,120.0,"Platte, Missouri",96899,37443,29165,420.19,66.3,66.3,230.60758228420477,0.6996676578625153,0.6487538519759961,-0.05091380588651917,-13.25346948340541,1346.0,7.847938895691214
341,Polk County,Florida,178151,86.86886550534972,90.6713151465798,3632,215969.0,82.42670243715486,91.28909403703658,3631.0,"Polk, Florida",652256,22579,12105,1797.84,69.3,69.3,362.79980420949585,2.03871996227919,1.681259810435757,-0.35746015184343305,-4.4421630681948585,37818.0,21.228059342916964
342,Polk County,Oregon,16122,91.5816584183416,88.8999172870141,72,20103.0,61.66469960096667,91.61046299671892,72.0,"Polk, Oregon",79666,25928,41053,740.79,68.4,68.4,107.54194846042739,0.44659471529586897,0.35815549917922695,-0.08843921611664202,-29.916958817374933,3981.0,24.69296613323409
343,Polk County,Iowa,105527,92.0051233570187,69.9563133506135,92,125244.0,91.02700872068412,77.66202842473398,92.0,"Polk, Iowa",467235,33524,19153,573.8,66.3,66.3,814.2819797838969,0.08718147962132913,0.07345661269202516,-0.01372486692930397,-0.9781146363345812,19717.0,18.684317757540725
344,Pope County,Arkansas,6087,87.43169398907101,88.47383720930229,2,8570.0,79.72264501944869,90.89944845142128,2.0,"Pope, Arkansas",63372,21650,05115,812.55,,65.1,77.99150821487909,0.032856908164941676,0.023337222870478413,-0.009519685294463263,-7.709048969622316,2483.0,40.791851486775094
345,Porter County,Indiana,18619,79.4182070734053,62.6248696646598,11,29298.0,60.246519332069894,72.5683005969336,11.0,"Porter, Indiana",167391,31879,18127,418.15,75.1,75.1,400.3132847064451,0.059079434985767225,0.037545224930029354,-0.02153421005573787,-19.171687741335404,10679.0,57.35538965572802
346,Pottawattamie County,Iowa,23699,86.70418183824341,75.39768388903029,16,25455.0,72.97388781431334,84.33834735935325,16.0,"Pottawattamie, Iowa",93287,29085,19155,950.28,69.5,69.5,98.16790840594352,0.06751339718975484,0.06285602042820664,-0.004657376761548204,-13.730294023930071,1756.0,7.409595341575594
347,Potter County,Texas,36405,98.6496262358331,80.898202262172,46,40846.0,89.79028804043756,87.76347736404459,47.0,"Potter, Texas",121230,21941,48375,908.37,53.3,53.3,133.4588328544536,0.12635626974316716,0.11506634676590119,-0.01128992297726597,-8.859338195395537,4441.0,12.198873781074028
348,Providence County,Rhode Island,122761,95.812454229352,73.8825327852573,293,135790.0,91.7107516024234,81.25347806054369,293.0,"Providence, Rhode Island",633704,29025,44007,409.5,55.3,55.3,1547.5067155067154,0.23867514927379216,0.21577435746373075,-0.02290079181006141,-4.101702626928599,13029.0,10.6133055286288
349,Pueblo County,Colorado,43640,90.2312371861661,81.2768889799415,299,47729.0,88.32324210866231,87.25115624371607,300.0,"Pueblo, Colorado",163368,23110,08101,2386.1,67.1,67.1,68.46653535057206,0.6851512373968836,0.6285486810953508,-0.05660255630153277,-1.9079950775037844,4089.0,9.369844179651695
350,Pulaski County,Arkansas,99403,93.83072186623949,66.2912056765967,88,105239.0,88.8409697169113,69.60159257152684,87.0,"Pulaski, Arkansas",392848,29855,05119,759.76,60.2,60.2,517.0685479625145,0.08852851523595867,0.08266897252919544,-0.005859542706763227,-4.989752149328183,5836.0,5.871050169511987
351,Queens County,New York,229022,93.19895687212271,77.1156792430594,499,245601.0,97.86766225874952,78.6008717748491,506.0,"Queens, New York",2339280,28814,36081,108.53,44.1,44.1,21554.224638348842,0.21788299813991668,0.20602521976702048,-0.0118577783728962,4.668705386626812,16579.0,7.239042537398154
352,Racine County,Wisconsin,57440,98.45265188996642,72.1635237508951,178,65505.0,96.75273264401771,80.00415257031891,177.0,"Racine, Wisconsin",195101,29582,55101,332.5,67.1,67.1,586.7699248120301,0.3098885793871866,0.2702083810396153,-0.039680198347571305,-1.6999192459487062,8065.0,14.040738161559888
353,Raleigh County,West Virginia,8505,57.07537266428721,78.2140886518301,1,18826.0,76.59979905068774,85.15084354787643,1.0,"Raleigh, West Virginia",77097,23435,54081,605.35,72.9,72.9,127.35937887172709,0.011757789535567314,0.005311802825879103,-0.006445986709688211,19.524426386400528,10321.0,121.35214579659024
354,Ramsey County,Minnesota,81157,97.44947863799949,51.2325688565675,283,95527.0,97.22386296515063,59.83076749633601,282.0,"Ramsey, Minnesota",537893,32544,27123,152.21,59.6,59.6,3533.887392418369,0.34870682750717746,0.2952044971578716,-0.05350233034930585,-0.22561567284886053,14370.0,17.70642088790862
355,Randall County,Texas,42980,97.4512497693207,90.434709422211,58,45961.0,84.08794228787359,93.8822616226816,57.0,"Randall, Texas",130552,32922,48381,911.54,73.2,73.2,143.2213616517103,0.13494648673801768,0.12401818933443572,-0.010928297403581963,-13.363307481447109,2981.0,6.935784085621219
356,Rankin County,Mississippi,33846,96.8034763616508,79.5459352746246,72,36524.0,72.40869579189228,81.0473760124265,72.0,"Rankin, Mississippi",149645,29055,28121,775.49,77.3,77.3,192.96831680614838,0.2127282396738167,0.1971306538166685,-0.01559758585714821,-24.39478056975851,2678.0,7.912308692312238
357,Rapides Parish,Louisiana,15430,88.67597496389021,83.77674014550979,30,22936.0,81.09745018472533,85.64600448095594,30.0,"Rapides, Louisiana",132080,23486,22079,1317.96,63.5,63.5,100.21548453670825,0.19442644199611148,0.1307987443320544,-0.06362769766405707,-7.57852477916488,7506.0,48.64549578742709
358,Rensselaer County,New York,28385,78.62584297727079,75.14228987425551,242,30839.0,75.79698904202215,80.91464854511584,242.0,"Rensselaer, New York",159800,33067,36083,652.43,61.1,61.1,244.930490627347,0.8525629734014444,0.7847206459353416,-0.06784232746610275,-2.8288539352486453,2454.0,8.645411308789853
359,Richland County,Ohio,10127,54.151529905247,70.0394218134034,25,15409.0,56.580569331766185,78.07164209352992,25.0,"Richland, Ohio",121533,23439,39139,495.27,67.3,67.3,245.38736446786604,0.24686481682630593,0.1622428450905315,-0.08462197173577443,2.429039426519182,5282.0,52.15759849906191
360,Richland County,South Carolina,92759,89.6403650026838,76.0880977770487,140,98799.0,80.75154330099127,80.26435511649822,140.0,"Richland, South Carolina",404869,28018,45079,757.07,59.2,59.2,534.784101866406,0.15092875084897422,0.14170183908744016,-0.009226911761534062,-8.888821701692521,6040.0,6.511497536627173
361,Richmond County,New York,56153,71.76592658064891,75.1723583983721,758,88474.0,99.122026798267,85.36583012514352,758.0,"Richmond, New York",475948,33922,36085,58.37,65.7,65.7,8153.983210553367,1.3498833544067101,0.8567488753758167,-0.49313447903089347,27.356100217618092,32321.0,57.558812530051824
362,Richmond County,Georgia,40330,62.758351240476706,83.6912988441346,44,62960.0,87.06297535746882,88.00178910880018,55.0,"Richmond, Georgia",201568,21464,13245,324.33,51.3,51.3,621.4904572503315,0.10909992561368709,0.08735705209656926,-0.02174287351711783,24.30462411699211,22630.0,56.11207537813043
363,Riley County,Kansas,9943,89.8201438848921,66.3663062341476,19,10859.0,86.04598864339123,70.95066971577916,19.0,"Riley, Kansas",75696,26619,20161,609.77,42.3,42.3,124.13860963970022,0.1910892084883838,0.17497007090892347,-0.01611913757946032,-3.7741552415008783,916.0,9.212511314492607
